doc_id,	name,	surname,	acm_key
266812, 'Jack', 'Lo', 'P130565'
266812, 'Sujay', 'Parekh', 'P271208'
266814, 'Jim', 'Smith', 'P140592'
266814, 'Eric', 'Rotenberg', 'P78405'
266814, 'Quinn', 'Jacobson', 'P228928'
266814, 'Yiannakis', 'Sazeides', 'P305576'
266816, 'Mateo', 'Valero', 'P194181'
266816, 'James', 'Smith', 'P133538'
266816, 'Roger', 'Espasa', 'P247841'
266819, 'Trevor', 'Mudge', 'P285129'
266819, 'Charles', 'Lefurgy', 'P43663'
266819, 'Peter', 'Bird', 'P223647'
266819, 'I-Cheng', 'Chen', 'P113601'
266820, 'Darko', 'Kirovski', 'P59902'
266820, 'William', 'Mangione-Smith', 'P299493'
266820, 'Johnson', 'Kin', 'P146766'
266821, 'Todd', 'Austin', 'P283115'
266821, 'Gary', 'Tyson', 'P94381'
266824, 'James', 'Smith', 'P133538'
266824, 'Yiannakis', 'Sazeides', 'P305576'
266825, 'Brad', 'Calder', 'P31864'
266825, 'Alan', 'Eustace', 'P12408'
266825, 'Peter', 'Feller', 'P224025'
266826, 'Avi', 'Mendelson', 'P23123'
266826, 'Freddy', 'Gabbay', 'P86755'
266829, 'Michael', 'Smith', 'P198877'
266829, 'Brad', 'Calder', 'P31864'
266829, 'Trevor', 'Blackwell', 'P285079'
266829, 'Nikolas', 'Gloy', 'P209278'
266830, 'Todd', 'Mowry', 'P283214'
266830, 'Chi-Keung', 'Luk', 'P44955'
266833, 'Antonio', 'Gonz&aacute;lez', 'P20900'
266833, 'F.', 'S&aacute;nchez', 'P82582'
266836, 'Rajiv', 'Gupta', 'P238133'
266836, 'David', 'Berson', 'P60622'
266836, 'Jesse', 'Fang', 'P139347'
267960, 'Mary', 'Soffa', 'P193323'
267960, 'Deborah', 'Whitfield', 'P65115'
268184, 'Robin', 'Sharp', 'P247374'
268184, 'Ole', 'Rasmussen', 'P211666'
268186, 'Steven', 'Burns', 'P269701'
268186, 'Henrik', 'Hulgaard', 'P109433'
268421, 'Adam', 'Porter', 'P10721'
268421, 'Audris', 'Mockus', 'P22996'
268421, 'Harvey', 'Siy', 'P108235'
268421, 'Lawrence', 'Votta', 'P169847'
268898, 'Elizabeth', 'Rudnick', 'P76827'
268898, 'Prithviraj', 'Banerjee', 'P228350'
268898, 'Janak', 'Patel', 'P134509'
268898, 'Dilip', 'Krishnaswamy', 'P67084'
268906, 'Yi-Min', 'Wang', 'P305531'
268906, 'Vijay', 'Garg', 'P291086'
268906, 'Om', 'Damani', 'P212097'
268910, 'Boleslaw', 'Szymanski', 'P31490'
268910, 'Ewa', 'Beelman', 'P80039'
268916, 'Mauricio', 'Mar&iacute;n', 'P195088'
269004, 'Manfred', 'Broy', 'P186701'
269971, 'Henk', 'Corporaal', 'P109254'
269971, 'Johan', 'Janssen', 'P142433'
270413, 'Jianer', 'Chen', 'P139758'
270413, 'Chi-Chang', 'Chen', 'P44905'
270650, 'Brian', 'Wetton', 'P33072'
270656, 'Z.', 'Cai', 'P308827'
270656, 'T.', 'Manteuffel', 'P275416'
270656, 'S.', 'McCormick', 'P255300'
270671, 'Christian', 'Lubich', 'P46718'
270671, 'Marlis', 'Hochbruck', 'P191644'
270932, 'Boris', 'Aronov', 'P31658'
270932, 'Pankaj', 'Agarwal', 'P219223'
270932, 'Joseph', 'O'Rourke', 'P149304'
270932, 'Catherine', 'Schevon', 'P42146'
270934, 'Ashfaq', 'Khokhar', 'P22471'
270934, 'Leah', 'Jamieson', 'P169959'
270934, 'Jamshed', 'Patel', 'P133952'
270935, 'Noga', 'Alon', 'P209895'
270935, 'Nabil', 'Kahale', 'P206447'
270948, 'Hans', 'Zima', 'P107074'
270948, 'Barbara', 'Chapman', 'P27582'
270948, 'Emilio', 'Zapata', 'P77385'
270948, 'Manuel', 'Ujaldon', 'P187121'
271013, 'Kang', 'Shin', 'P156497'
271013, 'Atri', 'Indiresan', 'P22812'
271013, 'Ashish', 'Mehra', 'P22488'
271016, 'Aloysius', 'Mok', 'P15652'
271016, 'Deji', 'Chen', 'P65292'
271027, 'Weisong', 'Shi', 'P297449'
271027, 'Weiwu', 'Hu', 'P297456'
271027, 'Zhimin', 'Tang', 'P310019'
271188, 'T.', 'Lang', 'P275221'
271188, 'J.', 'Bruguera', 'P120820'
271188, 'E.', 'Zapata', 'P74206'
271188, 'E.', 'Antelo', 'P71147'
271426, 'Scott', 'Baden', 'P260722'
271426, 'Stephen', 'Fink', 'P268262'
271426, 'Karl', 'Jansen', 'P157183'
271426, 'Craig', 'Huston', 'P50367'
271442, 'Song', 'Zhu', 'P266063'
271442, 'David', 'Mumford', 'P63052'
271577, 'Krzysztof', 'Kiwiel', 'P163388'
271602, 'Phillip', 'Colella', 'P226888'
271602, 'John', 'Bell', 'P142887'
271602, 'Ann', 'Almgren', 'P19307'
271602, 'Tyler', 'Marthaler', 'P285665'
271621, 'Z.', 'Bai', 'P308799'
271621, 'J.', 'Dongarra', 'P121980'
271621, 'J.', 'Demmel', 'P121827'
271621, 'A.', 'Petitet', 'P7145'
271621, 'K.', 'Stanley', 'P155345'
271621, 'H.', 'Robinson', 'P104610'
271753, 'Erik', 'Brakkee', 'P78719'
271753, 'Peter', 'Wilders', 'P225564'
271759, 'Daoqi', 'Yang', 'P59792'
271778, 'James', 'Corbett', 'P131963'
271798, 'David', 'Notkin', 'P63144'
271798, 'Richard', 'Anderson', 'P241334'
271798, 'Paul', 'Beame', 'P220906'
271798, 'William', 'Chan', 'P298738'
271802, 'Thomas', 'Ball', 'P280253'
271804, 'Lori', 'Pollock', 'P173221'
271804, 'Cheer-Sun', 'Yang', 'P44356'
271804, 'Amie', 'Souter', 'P15960'
272132, 'Sergei', 'Gorlatch', 'P261943'
272132, 'Christian', 'Lengauer', 'P46713'
272132, 'Christoph', 'Herrmann', 'P313923'
272790, 'Yousef', 'Saad', 'P307149'
272790, 'Edmond', 'Chow', 'P74779'
272879, 'Alain', 'Darte', 'P12063'
272879, 'Yves', 'Robert', 'P308619'
272879, 'Pierre-Yves', 'Calland', 'P227469'
272885, 'Calvin', 'Lin', 'P40504'
272885, 'David', 'Notkin', 'P63144'
272885, 'William', 'Griswold', 'P299106'
272885, 'Lawrence', 'Snyder', 'P169820'
272885, 'Gail', 'Alverson', 'P93486'
273411, 'A.', 'Sartenaer', 'P7967'
273573, 'Roger', 'Fletcher', 'P247852'
273573, 'Tom', 'Johnson', 'P283553'
273575, 'Roy', 'Mathias', 'P249913'
273577, 'Radka', 'Turcajov&aacute;', 'P237417'
273582, 'Laurent', 'Ghaoui', 'P401365'
273582, 'Herv&#233;', 'Lebret', 'P401329'
273585, 'Sivan', 'Toledo', 'P265776'
273592, 'Carla', 'Savage', 'P41009'
273702, 'Zhangxin', 'Chen', 'P309650'
273702, 'Richard', 'Ewing', 'P241845'
273705, 'Bjorn', 'Engquist', 'P30951'
273705, 'Erding', 'Luo', 'P77799'
273720, 'Sherman', 'Riemenschneider', 'P263437'
273720, 'Zuowei', 'Shen', 'P310566'
273734, 'Mario', 'Casarin', 'P189482'
273914, 'Ji&rcaron;&iacute;', '&Scaron;&iacute;ma', 'P139484'
273914, 'Ji&rcaron;&iacute;', 'Wiedermann', 'P139520'
274068, 'Yishay', 'Mansour', 'P305916'
274068, 'Eyal', 'Kushilevitz', 'P80101'
274068, 'Shai', 'Ben-David', 'P262482'
274165, 'Michael', 'Jordan', 'P197533'
274165, 'Zoubin', 'Ghahramani', 'P310490'
274791, 'Madhu', 'Sudan', 'P185893'
274791, 'Rajeev', 'Motwani', 'P237998'
274791, 'David', 'Karger', 'P62282'
275325, 'R.', 'Lehoucq', 'P233741'
275325, 'Steve', 'Carr', 'P269147'
275339, 'Sandeep', 'Kulkarni', 'P259365'
275339, 'Anish', 'Arora', 'P19190'
275347, 'Michael', 'Wellman', 'P199249'
275347, 'David', 'Pynadath', 'P63409'
275840, 'Tao', 'Yang', 'P278397'
275840, 'Cong', 'Fu', 'P49870'
275840, 'Xiangmin', 'Jiao', 'P301781'
275845, 'Scott', 'Smolka', 'P261162'
275845, 'Yuh-Jzer', 'Joung', 'P307781'
275853, 'Jack', 'Dongarra', 'P130470'
275853, 'Yves', 'Robert', 'P308619'
275853, 'Cyril', 'Randriamaro', 'P50959'
275853, 'Fr&eacute;d&eacute;d&eacute;ric', 'Desprez', 'P84714'
275853, 'Antonie', 'Petitet', 'P20782'
275931, 'B.', 'Leimkuhler', 'P25602'
275958, 'Zhilin', 'Li', 'P310013'
275961, 'Joseph', 'Keller', 'P149105'
275961, 'Eldar', 'Giladi', 'P76226'
275961, 'Gene', 'Golub.', 'P401708'
275988, 'Luciano', 'Pandolfi', 'P174065'
275988, 'Francesca', 'Bucci', 'P85134'
276242, 'Gary', 'Benson', 'P93853'
276242, 'Amihood', 'Amir', 'P15963'
276469, 'C.', 'Kelley', 'P37071'
276469, 'David', 'Keyes', 'P62330'
276471, 'Bj&ouml;rn', 'Engquist', 'P30900'
276471, 'Mihai', 'Dorobantu', 'P200222'
276474, 'G.', 'Quispel', 'P91784'
276474, 'R.', 'McLachlan', 'P234193'
276474, 'G.', 'Turner', 'P92699'
276485, 'Ulrich', 'Reif', 'P286667'
276485, 'J&ouml;rg', 'Peters', 'P119433'
276487, 'Guang-Shan', 'Jiang', 'P100153'
276487, 'Shih-Hsien', 'Yu', 'P263823'
276491, 'M.', 'Ganesh', 'P178986'
276491, 'I.', 'Graham', 'P114140'
276491, 'J.', 'Sivaloganathan', 'P127874'
277067, 'Niraj', 'Jha', 'P209523'
277067, 'Anand', 'Raghunathan', 'P16508'
277067, 'Ganesh', 'Lakshminarayana', 'P93644'
277563, 'A.', 'Sistla', 'P8331'
277563, 'Ouri', 'Wolfson', 'P212568'
277563, 'Yixiu', 'Huang', 'P305956'
277606, 'Guruduth', 'Banavar', 'P100720'
277606, 'Atul', 'Prakash', 'P22960'
277606, 'Robert', 'Strom', 'P246622'
277606, 'Kevan', 'Miller', 'P160781'
277606, 'Michael', 'Ward', 'P199212'
277653, 'Rajiv', 'Gupta', 'P238133'
277653, 'Mary', 'Soffa', 'P193323'
277653, 'Rastislav', 'Bod&iacute;k', 'P239460'
277715, 'Marc', 'Shapiro', 'P187568'
277715, 'Fabrice', 'Le Fessant', 'P83393'
277715, 'Ian', 'Piumarta', 'P115592'
277725, 'Charles', 'Leiserson', 'P43667'
277725, 'Keith', 'Randall', 'P159129'
277725, 'Matteo', 'Frigo', 'P194388'
277743, 'Fabio', 'Riccardi', 'P83352'
277743, 'Ian', 'Piumarta', 'P115592'
277884, 'Bo', 'Li', 'P31069'
277884, 'Guang-Liang', 'Li', 'P100148'
277884, 'Jun-Hong', 'Cui', 'P151233'
277884, 'Fang-Ming', 'Li', 'P83566'
277888, 'George', 'Rouskas', 'P95926'
277888, 'Harry', 'Perros', 'P107984'
277888, 'Martin', 'McKinnon', 'P192420'
277910, 'Emilio', 'Zapata', 'P77385'
277910, 'Basilio', 'Fraguela', 'P28330'
277910, 'Ram&oacute;n', 'Doallo', 'P238641'
277915, 'Costas', 'Courcoubetis', 'P50236'
277915, 'George', 'Stamoulis', 'P95994'
277915, 'Vasilios', 'Siris', 'P290193'
277973, 'Achi', 'Brandt', 'P10516'
277973, 'Irad', 'Yavneh', 'P116765'
277973, 'Cornelis', 'Venner', 'P50139'
278097, 'E.', 'Ryan', 'P73529'
278098, 'Jianxin', 'Zhou', 'P139956'
278098, 'Zhonghai', 'Ding', 'P310151'
278098, 'Puhong', 'You', 'P228413'
278124, 'W.', 'Hager', 'P293792'
278124, 'A.', 'Dontchev', 'P3386'
278885, 'Jos&eacute;', 'Fiadeiro', 'P148190'
278885, 'Michel', 'Wermelinger', 'P199776'
278970, 'Thomas', 'Gross', 'P280721'
278970, 'J&uuml;rg', 'Bolliger', 'P119526'
279011, 'Philippe', 'Andrey', 'P226608'
279011, 'Philippe', 'Tarroux', 'P226831'
279017, 'Christopher', 'Bishop', 'P47495'
279017, 'Michael', 'Tipping', 'P199080'
279092, 'Richard', 'Cleve', 'P241632'
279092, 'Nader', 'Bshouty', 'P206503'
279128, 'Sue', 'Whitesides', 'P271143'
279128, 'Kathleen', 'Romanik', 'P157830'
279128, 'Gregory', 'Dudek', 'P99744'
279140, 'Walter', 'Tichy', 'P296447'
279140, 'Lutz', 'Prechelt', 'P174662'
279143, 'Nicola', 'Santoro', 'P208806'
279143, 'Bernard', 'Mans', 'P29323'
279154, 'Brian', 'Chess', 'P32512'
279154, 'Tracy', 'Larrabee', 'P285015'
279239, 'Carsten', 'Steger', 'P41880'
279243, 'Arnon', 'Amir', 'P21842'
279243, 'Michael', 'Lindenbaum', 'P197861'
279249, 'Alberto', 'Broggi', 'P13231'
279249, 'Giulio', 'Destri', 'P98118'
279249, 'Giovanni', 'Anelli', 'P97907'
279272, 'Jezekiel', 'Ben-Arie', 'P139452'
279272, 'Dibyendu', 'Nandy', 'P66696'
279531, 'Zhiyuan', 'Li', 'P310087'
279531, 'Fujie', 'Chen', 'P87267'
279531, 'Guohua', 'Jin', 'P100626'
279583, 'Mateo', 'Valero', 'P194181'
279583, 'Antonio', 'Gonz&aacute;lez', 'P20900'
279583, 'Josep', 'Llosa', 'P148699'
279583, 'Eduard', 'Ayguad&eacute;', 'P74892'
279588, 'Mikhail', 'Atallah', 'P200781'
279588, 'Douglas', 'Comer', 'P69648'
279589, 'Chang-Gun', 'Lee', 'P42828'
279589, 'Sang', 'Min', 'P259668'
279589, 'Chang', 'Park', 'P42801'
279589, 'Seongsoo', 'Hong', 'P261759'
279589, 'Chong', 'Kim', 'P45768'
279589, 'Minsuk', 'Lee', 'P201576'
279589, 'Rhan', 'Ha', 'P241034'
279589, 'Joosun', 'Hahn', 'P147792'
279589, 'Yang-Min', 'Seo', 'P304597'
279654, 'Jo&atilde;o', 'Silva', 'P141330'
279654, 'Luis', 'Silva', 'P174450'
280273, 'Marvin', 'Nakayama', 'P192904'
280273, 'James', 'Calvin', 'P131842'
280293, 'Katia', 'Sycara', 'P158047'
280293, 'Keith', 'Decker', 'P158962'
280345, 'Sing', 'Kang', 'P265644'
280345, 'Richard', 'Szeliski', 'P243128'
281209, 'Elias', 'Manolakos', 'P76453'
281209, 'Karen', 'Panetta Lentz', 'P418429'
281209, 'Edward', 'Czeck', 'P75155'
281209, 'Jamie', 'Heller', 'P133921'
282692, 'Jop', 'Sibeyn', 'P147798'
282692, 'P.', 'Rao', 'P217384'
282692, 'Ben', 'Juurlink', 'P28632'
282725, 'Stephan', 'Olariu', 'P267800'
282725, 'Koji', 'Nakano', 'P162698'
282729, 'Sandeep', 'Kulkarni', 'P259365'
282729, 'Anish', 'Arora', 'P19190'
284742, 'C.', 'Kelley', 'P37071'
284742, 'E.', 'Sachs', 'P73543'
284954, 'Dan', 'Geiger', 'P58035'
284954, 'Reuven', 'Bar-Yehuda', 'P240928'
284962, 'Pankaj', 'Agarwal', 'P219223'
284962, 'Subhash', 'Suri', 'P270929'
284973, 'Oded', 'Goldreich', 'P211455'
284973, 'Rafail', 'Ostrovsky', 'P237569'
284973, 'Erez', 'Petrank', 'P77807'
284976, 'Amotz', 'Bar-Noy', 'P16245'
284976, 'Madhu', 'Sudan', 'P185893'
284976, 'Baruch', 'Schieber', 'P28299'
284976, 'Alain', 'Mayer', 'P12142'
284994, 'Dennis', 'Shasha', 'P65913'
284994, 'Jason', 'Wang', 'P135521'
284994, 'Kaizhong', 'Zhang', 'P156274'
284994, 'Bruce', 'Shapiro', 'P33745'
284994, 'Kathleen', 'Currey', 'P157722'
285006, 'Avi', 'Wigderson', 'P23136'
285006, 'Anne', 'Condon', 'P19741'
285006, 'Lisa', 'Hellerstein', 'P172485'
285006, 'Samuel', 'Pottle', 'P259253'
285057, 'Michel', 'Dubois', 'P199593'
285057, 'Fong', 'Pong', 'P84628'
285060, 'Oded', 'Goldreich', 'P211455'
285060, 'Dana', 'Ron', 'P58400'
285060, 'Shari', 'Goldwasser', 'P262819'
285064, 'Vassilios', 'Dimakopoulos', 'P290236'
285064, 'Nikitas', 'Dimopoulos', 'P209168'
285099, 'Ashish', 'Gupta', 'P22486'
285099, 'Yannis', 'Papakonstantinou', 'P304706'
285099, 'Laura', 'Haas', 'P169054'
285120, 'Catherine', 'Mongenet', 'P42106'
285120, 'Frederic', 'Mabin', 'P86776'
285191, 'E.', 'Assmus', 'P71175'
285263, 'Mischa', 'Schwartz', 'P201833'
285263, 'Huayan', 'Wang', 'P112626'
286191, 'Michel', 'Raynal', 'P199722'
286191, 'Masaaki', 'Mizuno', 'P193487'
286191, 'Mukesh', 'Singhal', 'P203383'
286191, 'Michel', 'Hurfin', 'P199635'
286949, 'Noury', 'Bouraqadi-Sa&acirc;dani', 'P210417'
286949, 'Thomas', 'Ledoux', 'P281072'
286949, 'Fred', 'Rivard', 'P86696'
286966, 'Gail', 'Murphy', 'P93533'
286966, 'Robert', 'Walker', 'P246797'
286966, 'Bjorn', 'Freeman-Benson', 'P30954'
286966, 'Darin', 'Wright', 'P59852'
286966, 'Darin', 'Swanson', 'P59851'
286966, 'Jeremy', 'Isaak', 'P138756'
286977, 'Gary', 'Leavens', 'P94154'
286977, 'Todd', 'Millstein', 'P283206'
287011, 'Henk', 'Heijmans', 'P109260'
287011, 'Alexander', 'Tuzikov', 'P14307'
287016, 'Narendra', 'Ahuja', 'P207363'
287016, 'Peter', 'Bajcsy', 'P223577'
287330, 'Ashfaq', 'Khokhar', 'P22471'
287330, 'Susanne', 'Hambrusch', 'P272360'
287341, 'Lihao', 'Xu', 'P171675'
287341, 'Jehoshua', 'Bruck', 'P138137'
287352, 'Brian', 'Levine', 'P32775'
287352, 'J.J.', 'Garcia-Luna-Aceves', 'P130241'
287532, 'James', 'Demmel', 'P132068'
287532, 'Zhaojun', 'Bai', 'P309709'
287537, 'S.', 'Chandrasekaran', 'P252704'
287537, 'M.', 'Gu', 'P179399'
287537, 'G.', 'Golub', 'P89928'
287537, 'A.', 'Sayed', 'P8000'
287637, 'Christian', 'Bischof', 'P46519'
287637, 'G.', 'Quintana-Ort&iacute;', 'P91783'
287639, 'Michael', 'Heroux', 'P197359'
287639, 'Edmond', 'Chow', 'P74779'
287640, 'Timothy', 'Davis', 'P282599'
287640, 'Iain', 'Duff', 'P115318'
287731, 'Jong-Shi', 'Pang', 'P147641'
287731, 'R.', 'Monteiro', 'P234418'
287884, 'Leon', 'Osterweil', 'P170599'
287884, 'Xiping', 'Song', 'P302337'
288204, 'Kishor', 'Trivedi', 'P162013'
288204, 'Antonio', 'Puliafito', 'P20979'
288204, 'Mikl&oacute;s', 'Telek', 'P200900'
288204, 'Ricardo', 'Fricks', 'P241141'
288212, 'Boudewijn', 'Haverkort', 'P31808'
288212, 'Alexander', 'Ost', 'P14146'
288307, 'Matthew', 'Dwyer', 'P194476'
288307, 'Corina', 'Pasareanu', 'P50080'
288321, 'Aditya', 'Mathur', 'P10889'
288321, 'Mary', 'Soffa', 'P193323'
288321, 'Neelam', 'Gupta', 'P207863'
288811, 'Pietro', 'Perona', 'P227591'
288811, 'Padhraic', 'Smyth', 'P218932'
288811, 'Usama', 'Fayyad', 'P286938'
288811, 'Michael', 'Burl', 'P196519'
288811, 'Lars', 'Asker', 'P168788'
288811, 'Larry', 'Crumpler', 'P168445'
288811, 'Jayne', 'Aubele', 'P135983'
288858, 'J.', 'Kim', 'P124268'
288858, 'J.', 'Lagarias', 'P124621'
288858, 'P.', 'Fishburn', 'P214967'
288858, 'P.', 'Wright', 'P218569'
288859, 'D.', 'Stinson', 'P56600'
288859, 'R.', 'Wei', 'P236751'
288861, 'Eyal', 'Kushilevitz', 'P80101'
288861, 'Adi', 'Ros&#233;n', 'P400558'
288866, 'Bjorn', 'Poonen', 'P30960'
288866, 'Michael', 'Rubinstein', 'P198645'
288868, 'Klaus', 'Jansen', 'P162288'
288868, 'Jitender', 'Deogun', 'P141149'
288868, 'Hans', 'Bodlaender', 'P106774'
288868, 'Zsolt', 'Tuza', 'P310525'
288868, 'Dieter', 'Kratsch', 'P66921'
288868, 'Ton', 'Kloks', 'P284132'
288868, 'Haiko', 'M&#252;ller', 'P401467'
288976, 'Yiannis', 'Aloimonos', 'P305578'
288976, 'Cornelia', 'Ferm&uuml;ller', 'P50122'
288976, 'Tomas', 'Brodsky', 'P283860'
289045, 'R.', 'Janardhan', 'P233144'
289045, 'T.', 'Downar', 'P274212'
289829, 'Alan', 'Genz', 'P12449'
289829, 'John', 'Monahan', 'P145198'
289834, 'Raymond', 'Chan', 'P239860'
289834, 'Qian-Shun', 'Chang', 'P228644'
289834, 'Hai-Wei', 'Sun', 'P106146'
289843, 'Gerard', 'Sleijpen', 'P96668'
289843, 'Henk', 'der', 'P400867'
289843, 'Diederik', 'Fokkema', 'P66839'
289882, 'Mateo', 'Valero', 'P194181'
289882, 'Josep', 'Llosa', 'P148699'
289882, 'Eduard', 'Ayguad&eacute;', 'P74892'
290063, 'Yoshifumi', 'Manabe', 'P306501'
290063, 'Shigemi', 'Aoyagi', 'P263678'
290070, 'Reinhard', 'Budde', 'P240474'
290070, 'Axel', 'Poign&eacute;', 'P23266'
290070, 'Matthew', 'Morley', 'P194617'
290070, 'Olivier', 'Maffe&iuml;s', 'P211991'
290070, 'Leszek', 'Holenderski', 'P171144'
290092, 'Song', 'Zhu', 'P266063'
290092, 'David', 'Mumford', 'P63052'
290092, 'Yingnian', 'Wu', 'P305865'
290114, 'Jennifer', 'Rexford', 'P138406'
290114, 'Kang', 'Shin', 'P156497'
290114, 'John', 'Hall', 'P144114'
290115, 'Miroslaw', 'Malek', 'P201809'
290115, 'Mihir', 'Pandya', 'P200255'
290123, 'Peter', 'Belhumeur', 'P223614'
290123, 'Gregory', 'Hager', 'P99780'
290124, 'S.', 'Lee', 'P254878'
290124, 'Yu-Ping', 'Wang', 'P307359'
290131, 'Enrique', 'Vidal', 'P77726'
290131, 'Juan', 'Amengual', 'P149980'
290216, 'Yossi', 'Matias', 'P306833'
290216, 'Joseph', 'Gil', 'P148976'
290221, 'J.', 'Goldsmith', 'P122988'
290221, 'R.', 'Beigel', 'P230617'
290287, 'Josef', 'Leydold', 'P148645'
290382, 'Hans-Joachim', 'Wunderlich', 'P107192'
290382, 'Sybille', 'Hellebrand', 'P272783'
290382, 'Andre', 'Hertwig', 'P17015'
290837, 'Guido', 'Araujo', 'P100271'
290837, 'Sharad', 'Malik', 'P262791'
290839, 'Giri', 'Tiruvuri', 'P98025'
290839, 'Moon', 'Chung', 'P202811'
291058, 'Thomas', 'Conte', 'P280443'
291058, 'Sergei', 'Larin', 'P261951'
291058, 'Chao-Ying', 'Fu', 'P43034'
291058, 'Matthew', 'Jennings', 'P194551'
291061, 'Manoj', 'Franklin', 'P186916'
291061, 'Narayan', 'Ranganathan', 'P207329'
291129, 'Max', 'Egenhofer', 'P195246'
291129, 'A.', 'Shariff', 'P8205'
291275, 'Zhen', 'Liu', 'P309743'
291356, 'Alexei', 'Ashikhmin', 'P14519'
291364, 'Stephan', 'Olariu', 'P267800'
291364, 'Jingyuan', 'Zhang', 'P140988'
291364, 'James', 'Schwing', 'P133471'
291364, 'Himabindu', 'Gurla', 'P110609'
291364, 'Larry', 'Wilson', 'P168770'
291364, 'Dharmavani', 'Bhagavathi', 'P66390'
291368, 'Yi-Min', 'Wang', 'P305531'
291368, 'Sy-Yen', 'Kuo', 'P272773'
291368, 'Jichiang', 'Tsai', 'P140020'
291369, 'James', 'Plank', 'P133259'
291369, 'Kai', 'Li', 'P156151'
291369, 'Michael', 'Puening', 'P198503'
291520, 'Tandy', 'Warnow', 'P278314'
291520, 'Sampath', 'Kannan', 'P259122'
291520, 'Shibu', 'Yooseph', 'P263603'
291523, 'Jan', 'Paredaens', 'P134246'
291523, 'Dirk', 'Van Gucht', 'P67547'
291523, 'Jan', 'Vanden Bussche', 'P400599'
291534, 'Axel', 'Klar', 'P23245'
291683, 'C.', 'Bessenrodt', 'P35375'
291683, 'J.', 'Olsson', 'P126203'
291689, 'John', 'Stembridge', 'P146116'
292363, 'Daoqi', 'Yang', 'P59792'
292363, 'Ping', 'Lin', 'P227664'
292374, 'Michele', 'Benzi', 'P199806'
292374, 'Miroslav', 'Tuma', 'P400925'
292377, 'Yousef', 'Saad', 'P307149'
292377, 'Edmond', 'Chow', 'P74779'
292401, 'Xiao-Wen', 'Chang', 'P301884'
292401, 'Christopher', 'Paige', 'P47841'
292410, 'L.', 'Trefethen', 'P167626'
292410, 'D.', 'Viswanath', 'P56992'
292837, 'Anders', 'Heyden', 'P16710'
292837, 'Kalle', '?str?m', 'P429496'
292853, 'Samuel', 'Russ', 'P259266'
292853, 'Jonathan', 'Robinson', 'P147415'
292853, 'Brian', 'Flachs', 'P32600'
292853, 'Bj&oslash;rn', 'Heckel', 'P30878'
292856, 'C.', 'Murthy', 'P37844'
292856, 'G.', 'Manimaran', 'P90975'
293004, 'G.', 'Barenblatt', 'P88681'
293004, 'A.', 'Chorin', 'P2879'
293148, 'Vadim', 'Shapiro', 'P289786'
293148, 'Srinivas', 'Raghothama', 'P266588'
293633, 'Karem', 'Sakallah', 'P156672'
293633, 'Michael', 'Riepe', 'P198585'
293906, 'Andreas', 'Drexl', 'P17300'
293906, 'Carsten', 'Jordan', 'P41854'
293922, 'Thomas', 'Vetter', 'P281788'
293923, 'Jun', 'Sato', 'P151175'
293923, 'Roberto', 'Cipolla', 'P247106'
293932, 'Shree', 'Nayar', 'P264533'
293932, 'Masahiro', 'Watanabe', 'P193628'
294178, 'Thomas', 'Coleman', 'P280433'
294178, 'Arun', 'Verma', 'P22331'
294403, 'Jerome', 'Dancis', 'P138873'
294403, 'Nir', 'Cohen', 'P209505'
295659, 'Rajeev', 'Alur', 'P237979'
295659, 'Thomas', 'Henzinger', 'P280800'
295660, 'Tao', 'Yang', 'P278397'
295660, 'Cong', 'Fu', 'P49870'
295662, 'Jens', 'Palsberg', 'P138587'
295663, 'Haim', 'Kaplan', 'P106189'
295663, 'Anne', 'Rogers', 'P19894'
295663, 'Adam', 'Buchsbaum', 'P10601'
295663, 'Jeffery', 'Westbrook', 'P137524'
295681, 'David', 'Jensen', 'P62208'
295681, 'Stanley', 'Sutton', 'P267117'
295681, 'Leon', 'Osterweil', 'P170599'
295681, 'Yulin', 'Dong', 'P308050'
295681, 'Barbara', 'Staudt Legner', 'P27824'
295681, 'Eric', 'McCall', 'P78299'
295681, 'Alexander', 'Wise', 'P14344'
295692, 'Jianwen', 'Su', 'P139945'
295692, 'Robert', 'Prince', 'P246145'
295692, 'Hong', 'Tang', 'P111645'
295692, 'Yonggang', 'Zhao', 'P306280'
296252, 'Artur', 'Czumaj', 'P22210'
296252, 'Andrzej', 'Pelc', 'P18675'
296252, 'Leszek', 'Gasieniec', 'P362401'
296347, 'R.', 'Brown', 'P230974'
296347, 'J.', 'Hayes', 'P123424'
296347, 'T.', 'Mudge', 'P275615'
296347, 'D.', 'Campenhout', 'P52547'
296347, 'H.', 'Al-Asaad', 'P101951'
296377, 'Claude', 'Sammut', 'P48993'
296377, 'Michael', 'Harries', 'P197294'
296377, 'Kim', 'Horn', 'P161617'
296379, 'Peter', 'Auer', 'P223561'
296379, 'Manfred', 'Warmuth', 'P186806'
296382, 'Manfred', 'Warmuth', 'P186806'
296382, 'Mark', 'Herbster', 'P190401'
296419, 'Roswitha', 'M&#228;rz', 'P400963'
296419, 'Michael', 'Hanke', 'P197281'
296419, 'Ebroul', 'Macana', 'P74450'
296420, 'P.', 'Chartier', 'P214308'
296420, 'A.', 'Aubry', 'P1861'
296955, 'Sridhar', 'Mahadevan', 'P266477'
296955, 'Georgios', 'Theocharous', 'P96262'
296955, 'Nikfar', 'Khaleeli', 'P209134'
297106, 'Lane', 'Hemaspaandra', 'P168326'
